"Sistema","Tipo_de_Tecnologia","Hora","Pronostico_de_Generacion_MWh","Fecha"
"BCA","FOTOVOLTAICA",1,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",2,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",3,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",4,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",5,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",6,0.14,"09/jul/2020"
"BCA","FOTOVOLTAICA",7,9.55,"09/jul/2020"
"BCA","FOTOVOLTAICA",8,31.93,"09/jul/2020"
"BCA","FOTOVOLTAICA",9,37.64,"09/jul/2020"
"BCA","FOTOVOLTAICA",10,38.47,"09/jul/2020"
"BCA","FOTOVOLTAICA",11,38.51,"09/jul/2020"
"BCA","FOTOVOLTAICA",12,38.47,"09/jul/2020"
"BCA","FOTOVOLTAICA",13,38.43,"09/jul/2020"
"BCA","FOTOVOLTAICA",14,38.38,"09/jul/2020"
"BCA","FOTOVOLTAICA",15,38.36,"09/jul/2020"
"BCA","FOTOVOLTAICA",16,38.22,"09/jul/2020"
"BCA","FOTOVOLTAICA",17,37.69,"09/jul/2020"
"BCA","FOTOVOLTAICA",18,33.39,"09/jul/2020"
"BCA","FOTOVOLTAICA",19,19.35,"09/jul/2020"
"BCA","FOTOVOLTAICA",20,1.86,"09/jul/2020"
"BCA","FOTOVOLTAICA",21,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",22,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",23,0,"09/jul/2020"
"BCA","FOTOVOLTAICA",24,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",1,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",2,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",3,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",4,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",5,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",6,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",7,0.12,"09/jul/2020"
"BCS","FOTOVOLTAICA",8,2.975,"09/jul/2020"
"BCS","FOTOVOLTAICA",9,12.036,"09/jul/2020"
"BCS","FOTOVOLTAICA",10,27.271,"09/jul/2020"
"BCS","FOTOVOLTAICA",11,39.836,"09/jul/2020"
"BCS","FOTOVOLTAICA",12,49.275,"09/jul/2020"
"BCS","FOTOVOLTAICA",13,53.019,"09/jul/2020"
"BCS","FOTOVOLTAICA",14,53.892,"09/jul/2020"
"BCS","FOTOVOLTAICA",15,52.958,"09/jul/2020"
"BCS","FOTOVOLTAICA",16,46.851,"09/jul/2020"
"BCS","FOTOVOLTAICA",17,41.927,"09/jul/2020"
"BCS","FOTOVOLTAICA",18,27.887,"09/jul/2020"
"BCS","FOTOVOLTAICA",19,12.092,"09/jul/2020"
"BCS","FOTOVOLTAICA",20,1.753,"09/jul/2020"
"BCS","FOTOVOLTAICA",21,0.009,"09/jul/2020"
"BCS","FOTOVOLTAICA",22,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",23,0,"09/jul/2020"
"BCS","FOTOVOLTAICA",24,0,"09/jul/2020"
"SIN","EOLICA",1,2558.04,"09/jul/2020"
"SIN","EOLICA",2,2441.229,"09/jul/2020"
"SIN","EOLICA",3,2426.096,"09/jul/2020"
"SIN","EOLICA",4,2386.593,"09/jul/2020"
"SIN","EOLICA",5,2120.074,"09/jul/2020"
"SIN","EOLICA",6,1993.822,"09/jul/2020"
"SIN","EOLICA",7,2078.483,"09/jul/2020"
"SIN","EOLICA",8,2186.453,"09/jul/2020"
"SIN","EOLICA",9,2351.527,"09/jul/2020"
"SIN","EOLICA",10,2634.281,"09/jul/2020"
"SIN","EOLICA",11,2694.723,"09/jul/2020"
"SIN","EOLICA",12,2812.651,"09/jul/2020"
"SIN","EOLICA",13,2887.857,"09/jul/2020"
"SIN","EOLICA",14,3004.602,"09/jul/2020"
"SIN","EOLICA",15,3053.229,"09/jul/2020"
"SIN","EOLICA",16,3127.087,"09/jul/2020"
"SIN","EOLICA",17,3204.167,"09/jul/2020"
"SIN","EOLICA",18,3284.297,"09/jul/2020"
"SIN","EOLICA",19,3333.582,"09/jul/2020"
"SIN","EOLICA",20,3279.932,"09/jul/2020"
"SIN","EOLICA",21,3103.282,"09/jul/2020"
"SIN","EOLICA",22,2975.103,"09/jul/2020"
"SIN","EOLICA",23,2918.541,"09/jul/2020"
"SIN","EOLICA",24,2760.788,"09/jul/2020"
"SIN","FOTOVOLTAICA",1,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",2,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",3,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",4,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",5,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",6,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",7,1.015,"09/jul/2020"
"SIN","FOTOVOLTAICA",8,372.859,"09/jul/2020"
"SIN","FOTOVOLTAICA",9,1977.11,"09/jul/2020"
"SIN","FOTOVOLTAICA",10,3316.732,"09/jul/2020"
"SIN","FOTOVOLTAICA",11,4043.458,"09/jul/2020"
"SIN","FOTOVOLTAICA",12,4257.773,"09/jul/2020"
"SIN","FOTOVOLTAICA",13,4309.766,"09/jul/2020"
"SIN","FOTOVOLTAICA",14,4288.742,"09/jul/2020"
"SIN","FOTOVOLTAICA",15,4169.166,"09/jul/2020"
"SIN","FOTOVOLTAICA",16,3942.407,"09/jul/2020"
"SIN","FOTOVOLTAICA",17,3553.106,"09/jul/2020"
"SIN","FOTOVOLTAICA",18,3208.307,"09/jul/2020"
"SIN","FOTOVOLTAICA",19,2508.794,"09/jul/2020"
"SIN","FOTOVOLTAICA",20,1532.105,"09/jul/2020"
"SIN","FOTOVOLTAICA",21,337.302,"09/jul/2020"
"SIN","FOTOVOLTAICA",22,34.74,"09/jul/2020"
"SIN","FOTOVOLTAICA",23,0,"09/jul/2020"
"SIN","FOTOVOLTAICA",24,0,"09/jul/2020"
"BCA","EOLICA",1,3.281,"10/jul/2020"
"BCA","EOLICA",2,3.372,"10/jul/2020"
"BCA","EOLICA",3,3.359,"10/jul/2020"
"BCA","EOLICA",4,3.203,"10/jul/2020"
"BCA","EOLICA",5,2.852,"10/jul/2020"
"BCA","EOLICA",6,2.293,"10/jul/2020"
"BCA","EOLICA",7,1.604,"10/jul/2020"
"BCA","EOLICA",8,0.967,"10/jul/2020"
"BCA","EOLICA",9,0.603,"10/jul/2020"
"BCA","EOLICA",10,0.499,"10/jul/2020"
"BCA","EOLICA",11,0.525,"10/jul/2020"
"BCA","EOLICA",12,0.668,"10/jul/2020"
"BCA","EOLICA",13,0.811,"10/jul/2020"
"BCA","EOLICA",14,0.876,"10/jul/2020"
"BCA","EOLICA",15,0.837,"10/jul/2020"
"BCA","EOLICA",16,0.746,"10/jul/2020"
"BCA","EOLICA",17,0.733,"10/jul/2020"
"BCA","EOLICA",18,1.006,"10/jul/2020"
"BCA","EOLICA",19,1.682,"10/jul/2020"
"BCA","EOLICA",20,2.423,"10/jul/2020"
"BCA","EOLICA",21,2.8,"10/jul/2020"
"BCA","EOLICA",22,2.722,"10/jul/2020"
"BCA","EOLICA",23,2.462,"10/jul/2020"
"BCA","EOLICA",24,2.293,"10/jul/2020"
"BCA","FOTOVOLTAICA",1,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",2,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",3,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",4,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",5,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",6,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",7,6.88,"10/jul/2020"
"BCA","FOTOVOLTAICA",8,30.01,"10/jul/2020"
"BCA","FOTOVOLTAICA",9,37.12,"10/jul/2020"
"BCA","FOTOVOLTAICA",10,41.8,"10/jul/2020"
"BCA","FOTOVOLTAICA",11,41.84,"10/jul/2020"
"BCA","FOTOVOLTAICA",12,41.8,"10/jul/2020"
"BCA","FOTOVOLTAICA",13,41.76,"10/jul/2020"
"BCA","FOTOVOLTAICA",14,41.71,"10/jul/2020"
"BCA","FOTOVOLTAICA",15,41.69,"10/jul/2020"
"BCA","FOTOVOLTAICA",16,41.55,"10/jul/2020"
"BCA","FOTOVOLTAICA",17,41.38,"10/jul/2020"
"BCA","FOTOVOLTAICA",18,38.09,"10/jul/2020"
"BCA","FOTOVOLTAICA",19,25.88,"10/jul/2020"
"BCA","FOTOVOLTAICA",20,3.17,"10/jul/2020"
"BCA","FOTOVOLTAICA",21,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",22,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",23,0,"10/jul/2020"
"BCA","FOTOVOLTAICA",24,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",1,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",2,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",3,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",4,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",5,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",6,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",7,0.12,"10/jul/2020"
"BCS","FOTOVOLTAICA",8,2.975,"10/jul/2020"
"BCS","FOTOVOLTAICA",9,8.055,"10/jul/2020"
"BCS","FOTOVOLTAICA",10,19.146,"10/jul/2020"
"BCS","FOTOVOLTAICA",11,30.243,"10/jul/2020"
"BCS","FOTOVOLTAICA",12,35.263,"10/jul/2020"
"BCS","FOTOVOLTAICA",13,37.279,"10/jul/2020"
"BCS","FOTOVOLTAICA",14,37.232,"10/jul/2020"
"BCS","FOTOVOLTAICA",15,52.958,"10/jul/2020"
"BCS","FOTOVOLTAICA",16,46.851,"10/jul/2020"
"BCS","FOTOVOLTAICA",17,41.927,"10/jul/2020"
"BCS","FOTOVOLTAICA",18,27.887,"10/jul/2020"
"BCS","FOTOVOLTAICA",19,12.092,"10/jul/2020"
"BCS","FOTOVOLTAICA",20,1.753,"10/jul/2020"
"BCS","FOTOVOLTAICA",21,0.009,"10/jul/2020"
"BCS","FOTOVOLTAICA",22,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",23,0,"10/jul/2020"
"BCS","FOTOVOLTAICA",24,0,"10/jul/2020"
"SIN","EOLICA",1,2810.073,"10/jul/2020"
"SIN","EOLICA",2,2691.516,"10/jul/2020"
"SIN","EOLICA",3,2654.643,"10/jul/2020"
"SIN","EOLICA",4,2537.665,"10/jul/2020"
"SIN","EOLICA",5,2440.546,"10/jul/2020"
"SIN","EOLICA",6,2412.391,"10/jul/2020"
"SIN","EOLICA",7,2412.016,"10/jul/2020"
"SIN","EOLICA",8,2454.273,"10/jul/2020"
"SIN","EOLICA",9,2601.495,"10/jul/2020"
"SIN","EOLICA",10,2956.416,"10/jul/2020"
"SIN","EOLICA",11,3106.725,"10/jul/2020"
"SIN","EOLICA",12,3283.631,"10/jul/2020"
"SIN","EOLICA",13,3369.492,"10/jul/2020"
"SIN","EOLICA",14,3465.886,"10/jul/2020"
"SIN","EOLICA",15,3601.604,"10/jul/2020"
"SIN","EOLICA",16,3648.787,"10/jul/2020"
"SIN","EOLICA",17,3758.264,"10/jul/2020"
"SIN","EOLICA",18,3711.577,"10/jul/2020"
"SIN","EOLICA",19,3505.76,"10/jul/2020"
"SIN","EOLICA",20,3373.478,"10/jul/2020"
"SIN","EOLICA",21,3249.863,"10/jul/2020"
"SIN","EOLICA",22,3104.017,"10/jul/2020"
"SIN","EOLICA",23,2903.818,"10/jul/2020"
"SIN","EOLICA",24,2799.17,"10/jul/2020"
"SIN","FOTOVOLTAICA",1,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",2,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",3,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",4,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",5,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",6,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",7,0.681,"10/jul/2020"
"SIN","FOTOVOLTAICA",8,413.084,"10/jul/2020"
"SIN","FOTOVOLTAICA",9,2132.487,"10/jul/2020"
"SIN","FOTOVOLTAICA",10,3562.063,"10/jul/2020"
"SIN","FOTOVOLTAICA",11,4237.89,"10/jul/2020"
"SIN","FOTOVOLTAICA",12,4426.639,"10/jul/2020"
"SIN","FOTOVOLTAICA",13,4487.928,"10/jul/2020"
"SIN","FOTOVOLTAICA",14,4475.024,"10/jul/2020"
"SIN","FOTOVOLTAICA",15,4397.781,"10/jul/2020"
"SIN","FOTOVOLTAICA",16,4216.624,"10/jul/2020"
"SIN","FOTOVOLTAICA",17,3936.458,"10/jul/2020"
"SIN","FOTOVOLTAICA",18,3551.461,"10/jul/2020"
"SIN","FOTOVOLTAICA",19,2848.589,"10/jul/2020"
"SIN","FOTOVOLTAICA",20,1652.682,"10/jul/2020"
"SIN","FOTOVOLTAICA",21,339.122,"10/jul/2020"
"SIN","FOTOVOLTAICA",22,30.511,"10/jul/2020"
"SIN","FOTOVOLTAICA",23,0,"10/jul/2020"
"SIN","FOTOVOLTAICA",24,0,"10/jul/2020"
"BCA","EOLICA",1,2.748,"11/jul/2020"
"BCA","EOLICA",2,2.826,"11/jul/2020"
"BCA","EOLICA",3,2.878,"11/jul/2020"
"BCA","EOLICA",4,2.839,"11/jul/2020"
"BCA","EOLICA",5,2.67,"11/jul/2020"
"BCA","EOLICA",6,2.345,"11/jul/2020"
"BCA","EOLICA",7,1.89,"11/jul/2020"
"BCA","EOLICA",8,1.409,"11/jul/2020"
"BCA","EOLICA",9,1.019,"11/jul/2020"
"BCA","EOLICA",10,0.733,"11/jul/2020"
"BCA","EOLICA",11,0.551,"11/jul/2020"
"BCA","EOLICA",12,0.512,"11/jul/2020"
"BCA","EOLICA",13,0.603,"11/jul/2020"
"BCA","EOLICA",14,0.759,"11/jul/2020"
"BCA","EOLICA",15,1.188,"11/jul/2020"
"BCA","EOLICA",16,1.994,"11/jul/2020"
"BCA","EOLICA",17,2.956,"11/jul/2020"
"BCA","EOLICA",18,5.328,"11/jul/2020"
"BCA","EOLICA",19,6.446,"11/jul/2020"
"BCA","EOLICA",20,7.226,"11/jul/2020"
"BCA","EOLICA",21,6.336,"11/jul/2020"
"BCA","EOLICA",22,6.271,"11/jul/2020"
"BCA","EOLICA",23,5.933,"11/jul/2020"
"BCA","EOLICA",24,6.953,"11/jul/2020"
"BCA","FOTOVOLTAICA",1,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",2,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",3,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",4,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",5,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",6,0.01,"11/jul/2020"
"BCA","FOTOVOLTAICA",7,0.63,"11/jul/2020"
"BCA","FOTOVOLTAICA",8,1.85,"11/jul/2020"
"BCA","FOTOVOLTAICA",9,2.35,"11/jul/2020"
"BCA","FOTOVOLTAICA",10,2.46,"11/jul/2020"
"BCA","FOTOVOLTAICA",11,2.44,"11/jul/2020"
"BCA","FOTOVOLTAICA",12,2.35,"11/jul/2020"
"BCA","FOTOVOLTAICA",13,42.29,"11/jul/2020"
"BCA","FOTOVOLTAICA",14,42.25,"11/jul/2020"
"BCA","FOTOVOLTAICA",15,42.23,"11/jul/2020"
"BCA","FOTOVOLTAICA",16,42.06,"11/jul/2020"
"BCA","FOTOVOLTAICA",17,40.9,"11/jul/2020"
"BCA","FOTOVOLTAICA",18,37.75,"11/jul/2020"
"BCA","FOTOVOLTAICA",19,25.36,"11/jul/2020"
"BCA","FOTOVOLTAICA",20,3.2,"11/jul/2020"
"BCA","FOTOVOLTAICA",21,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",22,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",23,0,"11/jul/2020"
"BCA","FOTOVOLTAICA",24,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",1,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",2,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",3,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",4,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",5,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",6,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",7,0.12,"11/jul/2020"
"BCS","FOTOVOLTAICA",8,2.975,"11/jul/2020"
"BCS","FOTOVOLTAICA",9,12.036,"11/jul/2020"
"BCS","FOTOVOLTAICA",10,27.271,"11/jul/2020"
"BCS","FOTOVOLTAICA",11,39.836,"11/jul/2020"
"BCS","FOTOVOLTAICA",12,49.275,"11/jul/2020"
"BCS","FOTOVOLTAICA",13,53.019,"11/jul/2020"
"BCS","FOTOVOLTAICA",14,53.892,"11/jul/2020"
"BCS","FOTOVOLTAICA",15,52.958,"11/jul/2020"
"BCS","FOTOVOLTAICA",16,46.851,"11/jul/2020"
"BCS","FOTOVOLTAICA",17,41.927,"11/jul/2020"
"BCS","FOTOVOLTAICA",18,27.887,"11/jul/2020"
"BCS","FOTOVOLTAICA",19,12.092,"11/jul/2020"
"BCS","FOTOVOLTAICA",20,1.753,"11/jul/2020"
"BCS","FOTOVOLTAICA",21,0.009,"11/jul/2020"
"BCS","FOTOVOLTAICA",22,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",23,0,"11/jul/2020"
"BCS","FOTOVOLTAICA",24,0,"11/jul/2020"
"SIN","EOLICA",1,2632.49,"11/jul/2020"
"SIN","EOLICA",2,2424.69,"11/jul/2020"
"SIN","EOLICA",3,2224.562,"11/jul/2020"
"SIN","EOLICA",4,2018.049,"11/jul/2020"
"SIN","EOLICA",5,1806.521,"11/jul/2020"
"SIN","EOLICA",6,1659.642,"11/jul/2020"
"SIN","EOLICA",7,1558.204,"11/jul/2020"
"SIN","EOLICA",8,1489.037,"11/jul/2020"
"SIN","EOLICA",9,1636.304,"11/jul/2020"
"SIN","EOLICA",10,1874.435,"11/jul/2020"
"SIN","EOLICA",11,1926.257,"11/jul/2020"
"SIN","EOLICA",12,1998.937,"11/jul/2020"
"SIN","EOLICA",13,2070.222,"11/jul/2020"
"SIN","EOLICA",14,2155.454,"11/jul/2020"
"SIN","EOLICA",15,2262.526,"11/jul/2020"
"SIN","EOLICA",16,2437.668,"11/jul/2020"
"SIN","EOLICA",17,2690.197,"11/jul/2020"
"SIN","EOLICA",18,2829.706,"11/jul/2020"
"SIN","EOLICA",19,2677.427,"11/jul/2020"
"SIN","EOLICA",20,2748.335,"11/jul/2020"
"SIN","EOLICA",21,2792.705,"11/jul/2020"
"SIN","EOLICA",22,2839.304,"11/jul/2020"
"SIN","EOLICA",23,2794.226,"11/jul/2020"
"SIN","EOLICA",24,2728.296,"11/jul/2020"
"SIN","FOTOVOLTAICA",1,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",2,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",3,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",4,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",5,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",6,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",7,7.011,"11/jul/2020"
"SIN","FOTOVOLTAICA",8,408.733,"11/jul/2020"
"SIN","FOTOVOLTAICA",9,2046.792,"11/jul/2020"
"SIN","FOTOVOLTAICA",10,3550.784,"11/jul/2020"
"SIN","FOTOVOLTAICA",11,4260.292,"11/jul/2020"
"SIN","FOTOVOLTAICA",12,4406.493,"11/jul/2020"
"SIN","FOTOVOLTAICA",13,4463.336,"11/jul/2020"
"SIN","FOTOVOLTAICA",14,4457.013,"11/jul/2020"
"SIN","FOTOVOLTAICA",15,4383.46,"11/jul/2020"
"SIN","FOTOVOLTAICA",16,4217.562,"11/jul/2020"
"SIN","FOTOVOLTAICA",17,3914.245,"11/jul/2020"
"SIN","FOTOVOLTAICA",18,3563.264,"11/jul/2020"
"SIN","FOTOVOLTAICA",19,2867.676,"11/jul/2020"
"SIN","FOTOVOLTAICA",20,1727.446,"11/jul/2020"
"SIN","FOTOVOLTAICA",21,350.496,"11/jul/2020"
"SIN","FOTOVOLTAICA",22,28.17,"11/jul/2020"
"SIN","FOTOVOLTAICA",23,0,"11/jul/2020"
"SIN","FOTOVOLTAICA",24,0,"11/jul/2020"
"BCA","EOLICA",1,17.116,"12/jul/2020"
"BCA","EOLICA",2,17.994,"12/jul/2020"
"BCA","EOLICA",3,18.154,"12/jul/2020"
"BCA","EOLICA",4,17.116,"12/jul/2020"
"BCA","EOLICA",5,14.882,"12/jul/2020"
"BCA","EOLICA",6,11.69,"12/jul/2020"
"BCA","EOLICA",7,8.099,"12/jul/2020"
"BCA","EOLICA",8,4.987,"12/jul/2020"
"BCA","EOLICA",9,3.111,"12/jul/2020"
"BCA","EOLICA",10,2.433,"12/jul/2020"
"BCA","EOLICA",11,0.914,"12/jul/2020"
"BCA","EOLICA",12,0.954,"12/jul/2020"
"BCA","EOLICA",13,1.353,"12/jul/2020"
"BCA","EOLICA",14,2.581,"12/jul/2020"
"BCA","EOLICA",15,5.904,"12/jul/2020"
"BCA","EOLICA",16,12.286,"12/jul/2020"
"BCA","EOLICA",17,20,"12/jul/2020"
"BCA","EOLICA",18,23.791,"12/jul/2020"
"BCA","EOLICA",19,25.307,"12/jul/2020"
"BCA","EOLICA",20,25.174,"12/jul/2020"
"BCA","EOLICA",21,24.258,"12/jul/2020"
"BCA","EOLICA",22,23.289,"12/jul/2020"
"BCA","EOLICA",23,23.129,"12/jul/2020"
"BCA","EOLICA",24,23.01,"12/jul/2020"
"BCA","FOTOVOLTAICA",1,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",2,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",3,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",4,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",5,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",6,0.01,"12/jul/2020"
"BCA","FOTOVOLTAICA",7,8.53,"12/jul/2020"
"BCA","FOTOVOLTAICA",8,31.49,"12/jul/2020"
"BCA","FOTOVOLTAICA",9,39.88,"12/jul/2020"
"BCA","FOTOVOLTAICA",10,42.13,"12/jul/2020"
"BCA","FOTOVOLTAICA",11,42.33,"12/jul/2020"
"BCA","FOTOVOLTAICA",12,42.46,"12/jul/2020"
"BCA","FOTOVOLTAICA",13,42.45,"12/jul/2020"
"BCA","FOTOVOLTAICA",14,42.41,"12/jul/2020"
"BCA","FOTOVOLTAICA",15,42.39,"12/jul/2020"
"BCA","FOTOVOLTAICA",16,42.29,"12/jul/2020"
"BCA","FOTOVOLTAICA",17,40.17,"12/jul/2020"
"BCA","FOTOVOLTAICA",18,35.9,"12/jul/2020"
"BCA","FOTOVOLTAICA",19,19.96,"12/jul/2020"
"BCA","FOTOVOLTAICA",20,2.1,"12/jul/2020"
"BCA","FOTOVOLTAICA",21,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",22,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",23,0,"12/jul/2020"
"BCA","FOTOVOLTAICA",24,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",1,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",2,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",3,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",4,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",5,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",6,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",7,0.12,"12/jul/2020"
"BCS","FOTOVOLTAICA",8,2.975,"12/jul/2020"
"BCS","FOTOVOLTAICA",9,12.056,"12/jul/2020"
"BCS","FOTOVOLTAICA",10,27.356,"12/jul/2020"
"BCS","FOTOVOLTAICA",11,39.846,"12/jul/2020"
"BCS","FOTOVOLTAICA",12,49.295,"12/jul/2020"
"BCS","FOTOVOLTAICA",13,53.069,"12/jul/2020"
"BCS","FOTOVOLTAICA",14,53.782,"12/jul/2020"
"BCS","FOTOVOLTAICA",15,53.014,"12/jul/2020"
"BCS","FOTOVOLTAICA",16,46.851,"12/jul/2020"
"BCS","FOTOVOLTAICA",17,41.927,"12/jul/2020"
"BCS","FOTOVOLTAICA",18,27.857,"12/jul/2020"
"BCS","FOTOVOLTAICA",19,12.092,"12/jul/2020"
"BCS","FOTOVOLTAICA",20,1.753,"12/jul/2020"
"BCS","FOTOVOLTAICA",21,0.009,"12/jul/2020"
"BCS","FOTOVOLTAICA",22,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",23,0,"12/jul/2020"
"BCS","FOTOVOLTAICA",24,0,"12/jul/2020"
"SIN","EOLICA",1,2693.984,"12/jul/2020"
"SIN","EOLICA",2,2399.822,"12/jul/2020"
"SIN","EOLICA",3,2345.504,"12/jul/2020"
"SIN","EOLICA",4,2140.267,"12/jul/2020"
"SIN","EOLICA",5,1936.598,"12/jul/2020"
"SIN","EOLICA",6,1580.723,"12/jul/2020"
"SIN","EOLICA",7,1541.65,"12/jul/2020"
"SIN","EOLICA",8,1425.374,"12/jul/2020"
"SIN","EOLICA",9,1403.275,"12/jul/2020"
"SIN","EOLICA",10,1615.974,"12/jul/2020"
"SIN","EOLICA",11,1603.099,"12/jul/2020"
"SIN","EOLICA",12,1673.163,"12/jul/2020"
"SIN","EOLICA",13,1737.902,"12/jul/2020"
"SIN","EOLICA",14,1864.01,"12/jul/2020"
"SIN","EOLICA",15,1948.819,"12/jul/2020"
"SIN","EOLICA",16,2163.2,"12/jul/2020"
"SIN","EOLICA",17,2480.589,"12/jul/2020"
"SIN","EOLICA",18,2665.983,"12/jul/2020"
"SIN","EOLICA",19,2898.604,"12/jul/2020"
"SIN","EOLICA",20,2929.874,"12/jul/2020"
"SIN","EOLICA",21,2977.957,"12/jul/2020"
"SIN","EOLICA",22,3023.947,"12/jul/2020"
"SIN","EOLICA",23,3019.39,"12/jul/2020"
"SIN","EOLICA",24,3041.013,"12/jul/2020"
"SIN","FOTOVOLTAICA",1,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",2,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",3,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",4,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",5,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",6,0,"12/jul/2020"
"SIN","FOTOVOLTAICA",7,0.977,"12/jul/2020"
"SIN","FOTOVOLTAICA",8,389.664,"12/jul/2020"
"SIN","FOTOVOLTAICA",9,2102.656,"12/jul/2020"
"SIN","FOTOVOLTAICA",10,3625.803,"12/jul/2020"
"SIN","FOTOVOLTAICA",11,4375.914,"12/jul/2020"
"SIN","FOTOVOLTAICA",12,4508.404,"12/jul/2020"
"SIN","FOTOVOLTAICA",13,4584.755,"12/jul/2020"
"SIN","FOTOVOLTAICA",14,4584.679,"12/jul/2020"
"SIN","FOTOVOLTAICA",15,4559.691,"12/jul/2020"
"SIN","FOTOVOLTAICA",16,4405.029,"12/jul/2020"
"SIN","FOTOVOLTAICA",17,4162.418,"12/jul/2020"
"SIN","FOTOVOLTAICA",18,3723.483,"12/jul/2020"
"SIN","FOTOVOLTAICA",19,3062.658,"12/jul/2020"
"SIN","FOTOVOLTAICA",20,1820.154,"12/jul/2020"
"SIN","FOTOVOLTAICA",21,383.634,"12/jul/2020"
"SIN","FOTOVOLTAICA",22,31.998,"12/jul/2020"
"SIN","FOTOVOLTAICA",23,0,"12/jul/2020"
